job,run,gene,uniprot_id,antigen_len,PAE_IF,epitope_reprod,hit,prediction_id
anchor2,screen-anchor2-Q6UXK2,ISLR2,Q6UXK2,571,25.567,0.228,0,sab_pred_4ZDMAKsMtcFyg9VOy0qj
anchor2,screen-anchor2-P08F94,PKHD1,P08F94,1000,25.569,0.442,0,sab_pred_aN5TrZ4n3hviT0qTGREI
anchor2,screen-anchor2-Q96J65,ABCC12,Q96J65,394,25.59,0.052,0,sab_pred_mUfCjcPzuE39eLnpYh2d
flagship,screen-flagship-O75051,PLXNA2,O75051,1000,25.608,0.291,0,sab_pred_Z9mel2BWFQvDlqRy5kwW
anchor2,screen-anchor2-Q9UKF5,ADAM29,Q9UKF5,481,25.633,0.023,0,sab_pred_BtzajahNE6vOmx3oQWfe
flagship,screen-flagship-Q6V0I7,FAT4,Q6V0I7,1000,25.657,0.866,0,sab_pred_9jdHapqaWmKW5Kb8Jrl8
flagship,screen-flagship-Q96P31,FCRL3,Q96P31,556,25.663,0.113,0,sab_pred_2g6UbY3w2U3vsb58qx6b
flagship,screen-flagship-Q8N3T6,TMEM132C,Q8N3T6,895,25.669,0.122,0,sab_pred_5MUEJTBK13wfKezOlTeV
flagship,screen-flagship-O75019,LILRA1,O75019,445,25.674,0.171,0,sab_pred_ScC23l58pymbIp2yBGXj
anchor2,screen-anchor2-P09603,CSF1,P09603,464,25.684,0.087,0,sab_pred_Cub9rdDPLw56tVePgghx
anchor2,screen-anchor2-Q8NGS7,OR13C8,Q8NGS7,37,25.694,0.0,0,sab_pred_p9OVUge9kKwy0JvUj6qT
flagship,screen-flagship-P08582,MFI2,P08582,690,25.745,0.475,0,sab_pred_cUMzoUSDhul2tycwefLQ
flagship,screen-flagship-P08575,PTPRC,P08575,552,25.76,0.049,0,sab_pred_lfOKlcx7jlUMBgBmVT39
flagship,screen-flagship-Q9Y5E2,PCDHB7,Q9Y5E2,662,25.812,0.501,0,sab_pred_4gCmo7ONp0zyP2ZIeIQW
flagship,screen-flagship-O60469,DSCAM,O60469,1000,25.839,0.646,0,sab_pred_7mlEnGqgtUitgo5cu8cM
flagship,screen-flagship-O94779,CNTN5,O94779,1000,25.84,0.194,0,sab_pred_VBXITIX8Cb3pr8DppIsq
flagship,screen-flagship-P08648,ITGA5,P08648,954,25.861,0.207,0,sab_pred_mFcV04VHpg0bL4K1fAgm
anchor2,screen-anchor2-P42658,DPP6,P42658,749,25.867,0.253,0,sab_pred_5LnWms0ui0X8aswtOg8S
flagship,screen-flagship-O75445,USH2A,O75445,1000,25.869,0.21,0,sab_pred_QdAzmUEU6Sa4fi61RPBm
anchor2,screen-anchor2-P21589,NT5E,P21589,523,25.908,0.194,0,sab_pred_YJ8azDaAQrtFG7PtvCSc
flagship,screen-flagship-Q7Z408,CSMD2,Q7Z408,1000,25.929,0.479,0,sab_pred_P6r1zWLPn2yHlIp4lVI6
flagship,screen-flagship-P09619,PDGFRB,P09619,500,25.946,0.138,0,sab_pred_YScNf4G7n0A8EEprfmG9
flagship,screen-flagship-Q9Y5G9,PCDHGA4,Q9Y5G9,664,25.964,0.302,0,sab_pred_s1iIIt8CHQhb1dtTdiY4
anchor2,screen-anchor2-Q96MS0,ROBO3,Q96MS0,871,25.968,0.371,0,sab_pred_2HyqnJs3mxcs8CujiwCu
flagship,screen-flagship-Q93033,CD101,Q93033,934,25.97,0.521,0,sab_pred_3EJMpph7gMguOCCEBJX0
flagship,screen-flagship-O94898,LRIG2,O94898,767,25.999,0.19,0,sab_pred_b3rwu1km5XZIWrgC0HRW
flagship,screen-flagship-Q92823,NRCAM,Q92823,1000,26.029,0.142,0,sab_pred_pvVj2WZzqKDO8dJT2LDv
flagship,screen-flagship-Q13634,CDH18,Q13634,555,26.04,0.069,0,sab_pred_5daHSy4MIeX4lSiDF78D
anchor2,screen-anchor2-Q9UEF7,KL,Q9UEF7,948,26.062,0.115,0,sab_pred_fd2aTwxO8Cqlvn880Tj3
flagship,screen-flagship-P56159,GFRA1,P56159,405,26.093,0.61,0,sab_pred_k7Ue4XJ152s6Zjsz4A7i
flagship,screen-flagship-Q9Y6F6,MRVI1,Q9Y6F6,843,26.094,0.088,0,sab_pred_d0may75m3kO8tspEpfHC
anchor2,screen-anchor2-P10809,HSPD1,P10809,547,26.14,0.094,0,sab_pred_ICBDCuO0WU3TiaRLAfT7
flagship,screen-flagship-O43895,XPNPEP2,O43895,628,26.142,0.217,0,sab_pred_DCuAWOWE4K6zNN7HQd8t
anchor2,screen-anchor2-Q9H5Y7,SLITRK6,Q9H5Y7,582,26.146,0.268,0,sab_pred_K8wMVBKTQ0xMTl1ZS42G
flagship,screen-flagship-P19022,CDH2,P19022,565,26.15,0.271,0,sab_pred_VdK1K9sA1kkHXRsp39DH
flagship,screen-flagship-Q5JZY3,EPHA10,Q5JZY3,532,26.16,0.066,0,sab_pred_R4EklL5LHY1JOWEewz8E
anchor2,screen-anchor2-P16066,NPR1,P16066,441,26.168,0.411,0,sab_pred_kYIZCzc4A2qKifHBJQi7
flagship,screen-flagship-Q92729,PTPRU,Q92729,731,26.179,0.413,0,sab_pred_Pk0xVupxwW4UTHxt0xZc
flagship,screen-flagship-Q13349,ITGAD,Q13349,1000,26.187,0.057,0,sab_pred_6B4zKtFcSEFBerj6wqsz
flagship,screen-flagship-Q9Y5I1,PCDHA11,Q9Y5I1,667,26.202,0.188,0,sab_pred_jkVfWgNt8VSvOP56DUWe
flagship,screen-flagship-Q9UN67,PCDHB10,Q9UN67,666,26.212,0.253,0,sab_pred_GOOA8SbfB5XbmCjkvMZL
anchor2,screen-anchor2-O15146,MUSK,O15146,472,26.222,0.379,0,sab_pred_KCYQlcPQ7C9zaKSXuqyA
anchor2,screen-anchor2-Q96P31,FCRL3,Q96P31,556,26.237,0.215,0,sab_pred_zlAXhKhNOyvAMEEweSk5
flagship,screen-flagship-Q9Y5E3,PCDHB6,Q9Y5E3,661,26.24,0.118,0,sab_pred_rMrVUvQb2olSLyc1nlPT
flagship,screen-flagship-Q6UVK1,CSPG4,Q6UVK1,1000,26.263,0.379,0,sab_pred_krvdiXyi0ElkW5Y6slpm
anchor2,screen-anchor2-P58401,NRXN2,P58401,540,26.268,0.089,0,sab_pred_At0s9lksd4yMjIk5cSz1
anchor2,screen-anchor2-Q9HBW9,ELTD1,Q9HBW9,413,26.271,0.297,0,sab_pred_b6tBwHmHrVre3QsJZ2Y9
flagship,screen-flagship-Q9UBG0,MRC2,Q9UBG0,1000,26.284,0.146,0,sab_pred_l8lTXukhVskWhLpZvjO3
anchor2,screen-anchor2-Q92629,SGCD,Q92629,233,26.294,0.12,0,sab_pred_JAbsk2NtoEIletuMS62a
flagship,screen-flagship-Q6UXG2,KIAA1324,Q6UXG2,869,26.322,0.047,0,sab_pred_5jKOzmqdG5AFLodYMJSB
flagship,screen-flagship-P07333,CSF1R,P07333,498,26.351,0.149,0,sab_pred_Q4psbo514cNs7Kl2vOSU
anchor2,screen-anchor2-Q9UF33,EPHA6,Q9UF33,528,26.374,0.157,0,sab_pred_Jog8GM3Tms3hzd9cmftj
flagship,screen-flagship-Q7RTX0,TAS1R3,Q7RTX0,550,26.442,0.125,0,sab_pred_fbqio9OY3PfvTUrRXPv1
flagship,screen-flagship-P26012,ITGB8,P26012,642,26.446,0.447,0,sab_pred_1gzr1ENecGTn3YzFTtfO
flagship,screen-flagship-Q9HCU0,CD248,Q9HCU0,670,26.46,0.154,0,sab_pred_DOCKRGfDr1XZR1Rk2iUI
flagship,screen-flagship-Q9UKZ4,TENM1,Q9UKZ4,1000,26.481,0.223,0,sab_pred_kKfj70FHGDz2TJmdafV1
flagship,screen-flagship-Q9BZ76,CNTNAP3,Q9BZ76,1000,26.487,0.278,0,sab_pred_cQuTYB8qb16JIcSeImhD
flagship,screen-flagship-P98164,LRP2,P98164,1000,26.56,0.045,0,sab_pred_DGrsC2iPeoe1jY7OLzcS
anchor2,screen-anchor2-Q9Y5E3,PCDHB6,Q9Y5E3,661,26.596,0.181,0,sab_pred_X6uu6Gcyjp8F8mVgb2je
flagship,screen-flagship-P09848,LCT,P09848,1000,26.603,0.279,0,sab_pred_Abut7CPzCxuix29q4Qgo
anchor2,screen-anchor2-Q9Y6N8,CDH10,Q9Y6N8,559,26.605,0.183,0,sab_pred_ZHsGHfMOuBTs7Og7tg3q
flagship,screen-flagship-P05362,ICAM1,P05362,453,26.622,0.157,0,sab_pred_XNpuI4nRqVooZF1SOiBz
anchor2,screen-anchor2-Q13634,CDH18,Q13634,555,26.642,0.21,0,sab_pred_zRCNIjY8TrGoSkqHIWhC
anchor2,screen-anchor2-Q13443,ADAM9,Q13443,669,26.65,0.007,0,sab_pred_Y3mHvIm380h6nFYEZvxo
flagship,screen-flagship-Q9ULB5,CDH7,Q9ULB5,580,26.688,0.091,0,sab_pred_Uz12iJOkaJT2dR9sEXwS
flagship,screen-flagship-Q9Y5F6,PCDHGC5,Q9Y5F6,664,26.693,0.276,0,sab_pred_6UVRaWjZFXGwXqQ5oRKK
anchor2,screen-anchor2-Q86VH5,LRRTM3,Q86VH5,389,26.695,0.225,0,sab_pred_BcWYq8ruB2rh6bAPLjf1
anchor2,screen-anchor2-Q8NFZ4,NLGN2,Q8NFZ4,663,26.714,0.432,0,sab_pred_vghhGem1vvHnmWKHnsuD
flagship,screen-flagship-P78357,CNTNAP1,P78357,1000,26.756,0.071,0,sab_pred_usDFZvwLiBkCuEezNF6S
flagship,screen-flagship-Q9UN72,PCDHA7,Q9UN72,668,26.76,0.127,0,sab_pred_tPiU07YFs6sH8jobCnYO
flagship,screen-flagship-Q96QU1,PCDH15,Q96QU1,1000,26.77,0.319,0,sab_pred_8mlmfaMsT0wJScOrwTcq
anchor2,screen-anchor2-Q14114,LRP8,Q14114,785,26.783,0.095,0,sab_pred_9nC6oIzQESulgL4ti590
flagship,screen-flagship-P81408,FAM189B,P81408,474,26.788,0.097,0,sab_pred_DrMXwowH8dacqRkwrKGJ
flagship,screen-flagship-Q9P283,SEMA5B,Q9P283,1000,26.793,0.079,0,sab_pred_QU1gZVQaxVEPaCplUj2v
flagship,screen-flagship-P48960,CD97,P48960,532,26.826,0.213,0,sab_pred_92NfcqU1mvkL6NcJie57
anchor2,screen-anchor2-P80370,DLK1,P80370,280,26.916,0.198,0,sab_pred_hqjzJyGBcKqGPebFFxuc
anchor2,screen-anchor2-Q99665,IL12RB2,Q99665,599,26.936,0.316,0,sab_pred_i4X8rWupoE9KeqiDMCVm
anchor2,screen-anchor2-Q9Y336,SIGLEC9,Q9Y336,331,26.94,0.191,0,sab_pred_QcNKzDjMleZjVH42Ams5
anchor2,screen-anchor2-Q8N0Z9,VSIG10,Q8N0Z9,383,26.98,0.117,0,sab_pred_y3wlkdGQ9iH9yHCBSpVQ
flagship,screen-flagship-P35590,TIE1,P35590,738,26.981,0.117,0,sab_pred_yEzZiImArIkhIMjCx8w0
anchor2,screen-anchor2-Q13332,PTPRS,Q13332,1000,26.997,0.01,0,sab_pred_hXl91X9jitElxeOni8oU
anchor2,screen-anchor2-O94933,SLITRK3,O94933,626,27.054,0.372,0,sab_pred_9v5vOKL6usM1hWDOOtko
flagship,screen-flagship-Q9BZA7,PCDH11X,Q9BZA7,789,27.126,0.074,0,sab_pred_45CoFg20ltk1ZgfWDNxi
flagship,screen-flagship-Q8NFT8,DNER,Q8NFT8,606,27.134,0.121,0,sab_pred_YMjHrF9ly24sgnCQ99qZ
flagship,screen-flagship-Q9NZM1,MYOF,Q9NZM1,1000,27.155,0.598,0,sab_pred_thc2rOzWYme4ZtxktUnG
anchor2,screen-anchor2-Q12864,CDH17,Q12864,765,27.159,0.05,0,sab_pred_hpptCstoUykj2wYzOvQa
flagship,screen-flagship-Q96MS0,ROBO3,Q96MS0,871,27.169,0.061,0,sab_pred_ge1eixeYnS6mMvJU1thO
flagship,screen-flagship-Q9P2B2,PTGFRN,Q9P2B2,807,27.206,0.422,0,sab_pred_MBe64KxwUWHkcCwB78wy
flagship,screen-flagship-Q9UJ99,CDH22,Q9UJ99,589,27.226,0.163,0,sab_pred_NB8QH8dXStifSUvvRbjc
anchor2,screen-anchor2-Q93033,CD101,Q93033,934,27.234,0.066,0,sab_pred_LBprkEHKja94cMcEuDFQ
anchor2,screen-anchor2-Q8WWV6,FCAMR,Q8WWV6,434,27.237,0.139,0,sab_pred_cWh6cuigDn6bBRC3vzuY
anchor2,screen-anchor2-O75051,PLXNA2,O75051,1000,27.29,0.247,0,sab_pred_1YN15T6vhjtVwEWihbO5
anchor2,screen-anchor2-O14522,PTPRT,O14522,722,27.34,0.402,0,sab_pred_mrWLftuXpzKwdXA9bz6l
anchor2,screen-anchor2-Q96KG7,MEGF10,Q96KG7,832,27.35,0.035,0,sab_pred_9gAfTV8DuDMLnP8arM31
flagship,screen-flagship-Q07954,LRP1,Q07954,1000,27.394,0.091,0,sab_pred_8ierTbXuUprSdgC8R6HR
anchor2,screen-anchor2-Q5JZY3,EPHA10,Q5JZY3,532,27.406,0.302,0,sab_pred_UBmhw2t2VSgPZrxe9bGW
flagship,screen-flagship-Q99665,IL12RB2,Q99665,599,27.411,0.147,0,sab_pred_AjypglF5b7qC84W0fhpC
anchor2,screen-anchor2-Q9NZM1,MYOF,Q9NZM1,1000,27.454,0.122,0,sab_pred_TLoeOQuFEOMtw31TTEiD
anchor2,screen-anchor2-Q14242,SELPLG,Q14242,303,27.462,0.166,0,sab_pred_62hEtdFl1k5mOlVOWoKq
anchor2,screen-anchor2-Q14DG7,TMEM132B,Q14DG7,903,27.462,0.206,0,sab_pred_RX466vG70pOpB4gfAkZT
flagship,screen-flagship-Q5FWE3,PRRT3,Q5FWE3,447,27.488,0.069,0,sab_pred_mkVoZxmevoOyDBf44l7n
flagship,screen-flagship-Q9BZA8,PCDH11Y,Q9BZA8,816,27.491,0.01,0,sab_pred_t7RAbmUz1i7jmW2lxaBs
flagship,screen-flagship-P19021,PAM,P19021,843,27.559,0.237,0,sab_pred_BvbOYr5I35r3RTF804Ea
anchor2,screen-anchor2-Q9UQQ1,NAALADL1,Q9UQQ1,712,27.57,0.076,0,sab_pred_t9eCiTIryFw9LcQT7cq7
anchor2,screen-anchor2-Q8WXG9,GPR98,Q8WXG9,1000,27.593,0.863,0,sab_pred_2Hdc9mfX60Q61LmitWf9
anchor2,screen-anchor2-Q6PJF5,RHBDF2,Q6PJF5,409,27.608,0.105,0,sab_pred_wUAUaIA4CJ4RsSbFSepH
flagship,screen-flagship-P16109,SELP,P16109,730,27.634,0.058,0,sab_pred_BKi609Fe1g8QdQQ48tu0
flagship,screen-flagship-Q96GW7,BCAN,Q96GW7,889,27.638,0.058,0,sab_pred_YjJ5E7prFsySORWbckue
flagship,screen-flagship-P98073,TMPRSS15,P98073,972,27.706,0.248,0,sab_pred_2burfUwAaEEDT2Xn6JjD
flagship,screen-flagship-Q9UQQ1,NAALADL1,Q9UQQ1,712,27.741,0.269,0,sab_pred_GnMsSZE5EhtKVD1r7e95
anchor2,screen-anchor2-Q9H013,ADAM19,Q9H013,497,27.761,0.111,0,sab_pred_yF4vkOECvJdoM0wIz24C
flagship,screen-flagship-Q6ZMJ2,SCARA5,Q6ZMJ2,414,27.79,0.084,0,sab_pred_ntYavshRsykSBYQVjt6h
flagship,screen-flagship-Q8WXG9,GPR98,Q8WXG9,1000,27.8,0.095,0,sab_pred_Divzox30GXEHbAFvkEG7
anchor2,screen-anchor2-Q3MIW9,DPCR1,Q3MIW9,419,27.817,0.145,0,sab_pred_CWTrHTKNvi5nwJpXQJ8m
flagship,screen-flagship-Q5DID0,UMODL1,Q5DID0,1000,27.826,0.291,0,sab_pred_NLZ5ZWAXmbCguy1GQGt3
flagship,screen-flagship-Q9Y5G8,PCDHGA5,Q9Y5G8,663,27.829,0.253,0,sab_pred_8bttY0fReEbt3SIODXu2
flagship,screen-flagship-A8MWY0,KIAA1324L,A8MWY0,882,27.846,0.0,0,sab_pred_qPTL7qD4VFIcIvact7NT
flagship,screen-flagship-Q9Y5G5,PCDHGA8,Q9Y5G5,663,27.886,0.237,0,sab_pred_iGMGn1v4EQ4KSIWLc3Ru
anchor2,screen-anchor2-Q9UN66,PCDHB8,Q9UN66,662,27.887,0.703,0,sab_pred_X3RZ0JwX8y1z8XLTo8Vw
flagship,screen-flagship-Q9Y5F9,PCDHGB6,Q9Y5F9,661,27.918,0.066,0,sab_pred_9hhwKH7ooT2dNDQTAxkw
flagship,screen-flagship-Q9HCU4,CELSR2,Q9HCU4,1000,27.952,0.258,0,sab_pred_4dWcvU2qNGCLH1QeG197
flagship,screen-flagship-P23471,PTPRZ1,P23471,1000,28.016,0.008,0,sab_pred_4MclEzfI5m6yhYKxo3Bf
flagship,screen-flagship-E2RYF6,MUC22,E2RYF6,1000,28.047,0.184,0,sab_pred_S9VmjEM74vbJzhHnRbqw
anchor2,screen-anchor2-O15394,NCAM2,O15394,678,28.092,0.13,0,sab_pred_Q9azylpgKd3OzDoF7bL4
flagship,screen-flagship-Q9Y5H8,PCDHA3,Q9Y5H8,668,28.104,0.522,0,sab_pred_p9G5JZBh6LfYHqtymPRj
flagship,screen-flagship-P50895,BCAM,P50895,516,28.187,0.174,0,sab_pred_FJMLya7CPpU2wRN6O6ZF
flagship,screen-flagship-Q8TDW7,FAT3,Q8TDW7,1000,28.2,0.494,0,sab_pred_fnS5DiwouJr9bDu4oKKO
anchor2,screen-anchor2-Q9NR61,DLL4,Q9NR61,503,28.25,0.445,0,sab_pred_qIz7zRSEMsIGnoxorIZf
anchor2,screen-anchor2-P17927,CR1,P17927,1000,28.25,0.058,0,sab_pred_BwezlvVU0tbP3TlLwudr
anchor2,screen-anchor2-Q9HCL0,PCDH18,Q9HCL0,672,28.299,0.063,0,sab_pred_YmVd5C5UIJBRt0auVqQG
anchor2,screen-anchor2-Q9UN67,PCDHB10,Q9UN67,666,28.342,0.105,0,sab_pred_AqKg35jzqdrge5SxF3UJ
flagship,screen-flagship-Q92859,NEO1,Q92859,1000,28.357,0.062,0,sab_pred_wBi0BeFvWmYVYxpaVr4J
flagship,screen-flagship-O60241,BAI2,O60241,904,28.37,0.175,0,sab_pred_Ieag7525Ny0S4EhaVKAJ
flagship,screen-flagship-Q8IZF2,GPR116,Q8IZF2,985,28.383,0.337,0,sab_pred_pG9lI49RDo2QsQzJugC4
flagship,screen-flagship-Q9NYQ7,CELSR3,Q9NYQ7,1000,28.387,0.368,0,sab_pred_MeL46COTQyh2VLoGI5Cr
anchor2,screen-anchor2-Q6V0I7,FAT4,Q6V0I7,1000,28.391,0.255,0,sab_pred_CFNqpbBkPlhIi16MJUnQ
flagship,screen-flagship-Q9HCL0,PCDH18,Q9HCL0,672,28.434,0.667,0,sab_pred_naBmHX1v5ZdKH46vE0Nk
flagship,screen-flagship-P43146,DCC,P43146,1000,28.448,0.249,0,sab_pred_ESnFD8mpQ6w9yKTpGocW
flagship,screen-flagship-Q14517,FAT1,Q14517,1000,28.449,0.676,0,sab_pred_5C4Zn9MU1ZN9pPeebq2i
anchor2,screen-anchor2-Q9Y5G9,PCDHGA4,Q9Y5G9,664,28.498,0.264,0,sab_pred_kurvyJ44S6lgEIjyrief
anchor2,screen-anchor2-Q86VB7,CD163,Q86VB7,1000,28.53,0.222,0,sab_pred_a9E7mbzLfHCSVg6lOkVd
anchor2,screen-anchor2-Q9HCU4,CELSR2,Q9HCU4,1000,28.57,0.374,0,sab_pred_mqUp6wixKtuJQzXKXlNB
flagship,screen-flagship-Q53EL9,SEZ6,Q53EL9,906,28.571,0.127,0,sab_pred_XM58qN7VFczosQOzDl4n
flagship,screen-flagship-Q9Y5E6,PCDHB3,Q9Y5E6,664,28.581,0.342,0,sab_pred_gTSMBlk2HlObBYXUTX38
flagship,screen-flagship-Q8IZF6,GPR112,Q8IZF6,1000,28.586,0.083,0,sab_pred_DPDWctseLrWh5Dq8xuV8
anchor2,screen-anchor2-Q9Y5E6,PCDHB3,Q9Y5E6,664,28.623,0.323,0,sab_pred_E4jKf9q0soGEKO6ljiEc
flagship,screen-flagship-Q9UKN1,MUC12,Q9UKN1,1000,28.655,0.091,0,sab_pred_UZy0vLGIIxwm7XrHhLFI
anchor2,screen-anchor2-P19022,CDH2,P19022,565,28.676,0.32,0,sab_pred_02ztdGZvfo5U6OZYgkDH
anchor2,screen-anchor2-Q08174,PCDH1,Q08174,795,28.692,0.298,0,sab_pred_eYChxgF6RI46wa46noNE
flagship,screen-flagship-Q9H251,CDH23,Q9H251,1000,28.696,0.713,0,sab_pred_da41bkiNqiD4bBoZBgi1
anchor2,screen-anchor2-Q9Y6F6,MRVI1,Q9Y6F6,843,28.726,0.033,0,sab_pred_j2i3GmW1zl9WlsrNGv7r
flagship,screen-flagship-Q9Y5E4,PCDHB5,Q9Y5E4,659,28.892,0.11,0,sab_pred_WUdYuuhMYqg9QWsR8EJA
flagship,screen-flagship-P17927,CR1,P17927,1000,28.93,0.159,0,sab_pred_DBPHwg7Ao6f5ubtftyp5
flagship,screen-flagship-Q9Y5H2,PCDHGA11,Q9Y5H2,664,29.006,0.141,0,sab_pred_tA9sZHe5wTTiDEQmBKMe
flagship,screen-flagship-Q9ULI3,HEG1,Q9ULI3,1000,29.059,0.095,0,sab_pred_LzAj8FnQGgTojnB6GALe
flagship,screen-flagship-Q08174,PCDH1,Q08174,795,29.108,0.368,0,sab_pred_4eF91r3TfskqDL7yBaeH
anchor2,screen-anchor2-Q9UKN1,MUC12,Q9UKN1,1000,29.173,0.049,0,sab_pred_I2DQ0NcDoxrFfBXlDAPK
flagship,screen-flagship-Q8N6Y1,PCDH20,Q8N6Y1,830,29.203,0.113,0,sab_pred_RFWOC3PXjsv0mRQLKEth
anchor2,screen-anchor2-Q9BZA8,PCDH11Y,Q9BZA8,816,29.242,0.057,0,sab_pred_U15tLDdynV2R1wp6hEZc
anchor2,screen-anchor2-Q96JP9,CDHR1,Q96JP9,681,29.244,0.116,0,sab_pred_AIV9xmLVRKcsUy26gtCj
anchor2,screen-anchor2-P23471,PTPRZ1,P23471,1000,29.269,0.095,0,sab_pred_STK6CPVyRZIfq2sSkZ2d
anchor2,screen-anchor2-Q9UN74,PCDHA4,Q9UN74,668,29.283,0.595,0,sab_pred_Cx4BrH7q3f5w6uYwdLfE
flagship,screen-flagship-Q8IWV2,CNTN4,Q8IWV2,982,29.442,0.114,0,sab_pred_PXlll1iBmCBdtOE7RPwh
flagship,screen-flagship-Q9UN74,PCDHA4,Q9UN74,668,29.927,0.237,0,sab_pred_7mETc3L81t3qlo3J3gw7
flagship,screen-flagship-P15941,MUC1,P15941,1000,29.983,0.017,0,sab_pred_3lYZA9kEKQgS6Lazq2d0
